,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-atf,attributes.data-frt,attributes.aria-level,attributes.data-content-feature,price,attributes.data-babe,attributes.data-cgae,attributes.data-cuc,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.aria-disabled,attributes.aria-pressed,attributes.data-alert-message,attributes.data-cid,attributes.data-scr,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.data-async-trigger,attributes.decode-data-ved,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-index,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.data-is-hidden,attributes.data-deferred,attributes.data-src,attributes.aria-live,attributes.data-async-rclass,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-md,attributes.data-attrid,attributes.overflow,attributes.data-df,attributes.data-m,attributes.aria-valuetext,attributes.data-ves,attributes.data-vid,attributes.data-vss,attributes.allow,attributes.frameborder,attributes.data-tts,attributes.data-tts-text,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.data-count,attributes.data-iu,attributes.data-h,attributes.data-nr,attributes.data-docid,attributes.data-lpage,attributes.data-bla,attributes.data-ni,attributes.data-veid,attributes.data-m_t,attributes.data-rc_f,attributes.data-rc_ludocids,attributes.data-ru_gwp,attributes.data-ru_lqi,attributes.data-trex_id,attributes.data-br,attributes.data-lob,attributes.data-o,attributes.data-e,attributes.data-i,attributes.data-nc,attributes.data-rtc,attributes.data-url,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-fc,attributes.data-sd,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.aria-labelledby,attributes.data-eom-state,attributes.__is_owner,attributes.data-dismiss,attributes.jsowner,attributes.data-bucket,attributes.data-psd-ssc
1846,32,DIV,48.0,DIV.Nplhsf,Tarte Pin Up Girl Amazonian Clay 12-Hour Blush Palette - Limited Edition,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[1],804.0,,,,,,,,sjNxlc PZOoVe Ru28Ob,,,,,,,,,,,,,,,,,r4nke,heading,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,33,SPAN,113.0,DIV.sjNxlc.PZOoVe.Ru28Ob,Tarte Pin Up Girl Amazonian Clay 12-Hour Blush Palette - Limited Edition,117.359375,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[1]/span,807.0,,,,,,,,,,,,,,,,,,,,,,,,,,link,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,32,DIV,104.0,DIV.Nplhsf,$40.99Eebay.com(29),128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2],858.0,,,,,,,,AbRgkc UpysS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,33,DIV,72.0,DIV.AbRgkc.UpysS,$40.99Eebay.com,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1],858.0,,,,,,,,Vb9vaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,34,DIV,72.0,DIV.Vb9vaf,$40.99Eebay.com,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div,858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,35,DIV,24.0,DIV,$40.99,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[1],858.0,,,,,,,,vy5bA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$40.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,36,SPAN,17.0,DIV.vy5bA,$40.99,48.9375,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[1]/span,861.0,,,,,,,,,,,,,,,,,,,,,,,,,HWyexd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$40.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,35,DIV,48.0,DIV,Eebay.com,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2],882.0,,,,,,,,M0gUn,,,,,,,,,,,,,,,,,aPyIbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,36,DIV,24.0,DIV.M0gUn,Eebay.com,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1],882.0,,,,,,,,NemW5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,37,DIV,16.0,DIV.NemW5e,E,24.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div,886.265625,,,,,,,,kFkKbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,38,DIV,16.0,DIV.kFkKbc,E,18.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div,886.265625,,,,,,,,ZZ1hP Z1AH7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,39,DIV,16.0,DIV.ZZ1hP.Z1AH7c,E,16.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div/div,886.265625,,,,,,,,tgt1Rb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,40,DIV,16.0,DIV.tgt1Rb,E,16.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div/div/div,886.265625,,,,,,,,PtFWkc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,41,IMG,16.0,DIV.PtFWkc,,16.0,4988.0,//*[@id='fvc_63'],886.265625,,,,,,,,uH3eqb F3Utw,fvc_63,,height:16px;width:16px,,,,,,,error:JqRO3d,l51Mie,,,,,,,,,,ebay.com,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.ebay.com&client=SHOPPING&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,41,DIV,0.0,DIV.PtFWkc,E,0.0,0.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div/div/div/div,0.0,,,,,,,,FvuBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,42,SPAN,0.0,DIV.FvuBY,E,0.0,0.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/div/div/div/div/div/span,0.0,,,,,,,,Zks41e,,,background-color:#FA903E;height:16px;width:16px;line-height:16px;font-size:14px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,37,SPAN,17.0,DIV.NemW5e,ebay.com,68.1875,5012.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[1]/span,885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,36,DIV,24.0,DIV.M0gUn,,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[1]/div/div[2]/div[2],906.0,,,,,,,,JwGc3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,33,DIV,32.0,DIV.AbRgkc.UpysS,(29),128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2],930.0,,,,,,,,TskR3d,,Rated 4.7 out of 5. Rated by 29 reviews.,,,,,,,,,,,,,,,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,34,SPAN,17.0,DIV.TskR3d,,64.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2]/span[1],941.0,,,,,,,,Xpfyid,,,,,,,,,,,,,,,,,cypjM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,35,SPAN,12.0,SPAN.Xpfyid,,64.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2]/span[1]/span,944.0,,,,,,,,Fam1ne QjH6g,,,,,,,,,,,,,,,,,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,36,SPAN,12.0,SPAN.Fam1ne.QjH6g,,58.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2]/span[1]/span/span,944.0,,,,,,,,,,,width:58px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,34,SPAN,17.0,DIV.TskR3d,(29),28.453125,5056.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[1]/div[2]/div[2]/span[2],941.0,,,,,,,,ZS5Ajd,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,31,DIV,148.0,DIV.NcgzWb.Nplhsf,"4+ highlightsGreat color payoff, Wore well for nine hours before fadingTemptalia",128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2],962.0,,,,,,,,,,,,,,,,,,,,,,,,,M23RGd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCAQxwI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,32,DIV,148.0,DIV,"4+ highlightsGreat color payoff, Wore well for nine hours before fadingTemptalia",128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div,962.0,,,,,,,,ulWL4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,33,DIV,9.0,DIV.ulWL4d,,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/div[1],970.0,,,,,,,,fM19p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,33,SPAN,28.0,DIV.ulWL4d,4+ highlights,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/span,979.0,,,,,,,,,,,,,,,,,,click:trigger.oLMRYb; clickmod:trigger.oLMRYb; auxclick:trigger.oLMRYb,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,34,DIV,28.0,SPAN,4+ highlights,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/span/div,979.0,,,,,,,,CtRRIe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,33,DIV,80.0,DIV.ulWL4d,"Great color payoff, Wore well for nine hours before fadingTemptalia",128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/div[2],1007.0,,,,,,,,,,,,,,,,,,,,,,,,2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQ2ZsGegUIIBDIAg,WkisGe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCAQyAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,34,A,80.0,DIV,"Great color payoff, Wore well for nine hours before fadingTemptalia",128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/div[2]/a,1007.0,,,,https://www.temptalia.com/tarte-pin-girl-amazonian-clay-12-hour-blush-palette-review-photos-swatches/,,,,a-no-hover-decoration,,,,,,,,,,,,,,,,,,,,,,,,,/url?sa=t&source=web&rct=j&url=https://www.temptalia.com/tarte-pin-girl-amazonian-clay-12-hour-blush-palette-review-photos-swatches/&ved=2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQwccGegUIIBDJAg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,35,DIV,60.0,A.a-no-hover-decoration,"Great color payoff, Wore well for nine hours before fading",128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/div[2]/a/div[1],1007.0,,,,,,,,UEyKF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,36,DIV,20.0,DIV.UEyKF,"Great color payoff,",128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/div[2]/a/div[1]/div[1],1007.0,,,,,,,,EEd3Vd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,37,SPAN,16.0,DIV.EEd3Vd,",",7.765625,5099.015625,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/div[2]/a/div[1]/div[1]/span,1009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,36,DIV,40.0,DIV.UEyKF,Wore well for nine hours before fading,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/div[2]/a/div[1]/div[2],1027.0,,,,,,,,EEd3Vd wfiAdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,35,DIV,20.0,A.a-no-hover-decoration,Temptalia,128.0,4988.0,//*[@id='tsuid73']/div/div/g-inner-card/div[2]/div[2]/div/div[2]/a/div[2],1067.0,,,,,,,,fwJsjd yIDnCd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,25,DIV,486.0,DIV.MhZJBd,Tarte Amazonian Clay Blush Captivating Brand In Box Authentic Full$19.99EeBay - smackdaddy66,152.0,5136.0,//*[@id='rso']/div[2]/g-card/div/div[2]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[33],640.0,,,,,,,,gXGikb wTrwWd,,Tarte Amazonian Clay Blush Captivating Brand In Box Authentic Full. $19.99. Go to product viewer dialog for this item.,,,,,,,,,,,,,,,U5epZb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10095480735132036761,32,,4983684841294963965,4983684841294963965,,hg,,,CkJUYXJ0ZSBBbWF6b25pYW4gQ2xheSBCbHVzaCBDYXB0aXZhdGluZyBCcmFuZCBJbiBCb3ggQXV0aGVudGljIEZ1bGwQBCIpCAARAAAAAAAAAAAaATAiEnVudXNlZCBwbHVyYWwgZm9ybSoAMgMwLjBiMQoUMTAwOTU0ODA3MzUxMzIwMzY3NjEaEzQ5ODM2ODQ4NDEyOTQ5NjM5NjVKAmhnUgBqmgEKQnRhcnRlIGFtYXpvbmlhbiBjbGF5IGJsdXNoIGNhcHRpdmF0aW5nIGJyYW5kIGluIGJveCBhdXRoZW50aWMgZnVsbBJUGlIvc2VhcmNoP2hsPWVuJnE9dGFydGUrYW1hem9uaWFuK2NsYXkrYmx1c2grY2FwdGl2YXRpbmcrYnJhbmQraW4rYm94K2F1dGhlbnRpYytmdWxsmgECaGeiAQQkMjAr-AGsAoACAJACAJoC0wEKdWh0dHBzOi8vZW5jcnlwdGVkLXRibjEuZ3N0YXRpYy5jb20vc2hvcHBpbmc_cT10Ym46QU5kOUdjUmN3Q3hqcmRTZjdScnEybGtIT3llNGxqU0FlQmw2cVdqOHlzRWtPNHY4THp0dFctLTVnZ1NwbUYzdFg5SRDhARisAiCaCCisAjIFCJwDGAA6QlRhcnRlIEFtYXpvbmlhbiBDbGF5IEJsdXNoIENhcHRpdmF0aW5nIEJyYW5kIEluIEJveCBBdXRoZW50aWMgRnVsbEACgAEBsgLiAQrYAQrTAQp1aHR0cHM6Ly9lbmNyeXB0ZWQtdGJuMS5nc3RhdGljLmNvbS9zaG9wcGluZz9xPXRibjpBTmQ5R2NSY3dDeGpyZFNmN1JycTJsa0hPeWU0bGpTQWVCbDZxV2o4eXNFa080djhMenR0Vy0tNWdnU3BtRjN0WDlJEOEBGKwCIJoIKKwCMgUInAMYADpCVGFydGUgQW1hem9uaWFuIENsYXkgQmx1c2ggQ2FwdGl2YXRpbmcgQnJhbmQgSW4gQm94IEF1dGhlbnRpYyBGdWxsQAKAAQEQABAEGKwCIAA,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,26,DIV,486.0,DIV.gXGikb.wTrwWd,Tarte Amazonian Clay Blush Captivating Brand In Box Authentic Full$19.99EeBay - smackdaddy66,152.0,5136.0,//*[@id='tsuid75'],640.0,,,,,,,,liKJmf,tsuid75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
