,depth,element,height,parentNode,text,width,x,xpath,y,attributes.content,attributes.name,attributes.data-iml,attributes.href,attributes.nonce,attributes.rel,attributes.type,attributes.data-ilt,attributes.data-oq,attributes.data-swh,attributes.data-ueh,attributes.jsaction,attributes.jscontroller,attributes.style,attributes.class,attributes.data-ved,attributes.aria-label,attributes.aria-hidden,attributes.role,attributes.tabindex,attributes.alt,attributes.data-atf,attributes.data-frt,attributes.src,attributes.action,attributes.autocomplete,attributes.id,attributes.value,attributes.autocapitalize,attributes.autocorrect,price,attributes.data-ogsr-up,attributes.data-ogsr-alt,attributes.data-ogsr-fb,attributes.aria-expanded,attributes.focusable,attributes.viewBox,attributes.target,attributes.data-align,attributes.data-class,attributes.data-parent-id,attributes.data-internal-precise,attributes.aria-pressed,attributes.data-url,attributes.eid,attributes.data-hveid,attributes.data-is-grid-offer,attributes.data-shntl,attributes.colspan,attributes.data-ei,attributes.data-ucsi
177,11,TD,74.0,TR.sh-osd__offer-row,"Delivery by Wed, May 25Spend $89 for free delivery",257.0,287.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[2],317.0,,,,,,,,,,,,,,,SH30Lb yGibJf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,12,DIV,17.0,TD.SH30Lb.yGibJf,"Delivery by Wed, May 25",209.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[2]/div[1],337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,12,DIV,17.0,TD.SH30Lb.yGibJf,Spend $89 for free delivery,209.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[2]/div[2],354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,11,TD,74.0,TR.sh-osd__offer-row,LOW PRICE$18.99,130.0,544.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[3],317.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,12,DIV,27.0,TD.SH30Lb,LOW PRICE,82.0,568.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[3]/div,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,13,SPAN,23.0,DIV,LOW PRICE,82.0,568.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[3]/div/span,332.0,,,,,,,,,,,,,,,XhDkmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,12,SPAN,16.0,TD.SH30Lb,$18.99,46.828125,568.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[3]/span,359.0,,,,,,,,,,,,,,,g9WBQb fObmGc,,,,,,,,,,,,,,,,$18.99,,,,,,,,,,,,,,,,,,,,
184,11,TD,74.0,TR.sh-osd__offer-row,$25.94Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94,108.0,674.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4],317.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,12,DIV,17.0,TD.SH30Lb,$25.94Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94,57.765625,698.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div,346.0,,,,,,,,,,,,focus:pmAS9c;mouseover:pmAS9c;blur:YJ8gJe;mouseout:dq0hvd,ljYWoe,,OXSgvc,,,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,13,DIV,17.0,DIV.OXSgvc,$25.94,57.765625,698.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[1],346.0,,,,,,,,,,,,,,,drzWO,,,,,,,,,,,,,,,,$25.94,,,,,,,,,,,,,,,,,,,,
187,14,DIV,12.0,DIV.drzWO,,12.0,743.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[1]/div,348.0,,,,,,,,,,,,,,background-image:url(/images/nav_logo321.webp);background-repeat:no-repeat;background-position:-107px -99px;height:12px;width:12px;display:inline-block,Ph9Jpb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,13,DIV,181.0,DIV.OXSgvc,Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94,164.0,775.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2],206.0,,,,,,,,,,,,,,visibility:hidden,vF00ne sh-osd__content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,14,DIV,40.0,DIV.vF00ne.sh-osd__content,,20.0,755.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/div,336.0,,,,,,,,,,,,,,,wA4cr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,15,DIV,28.2843017578125,DIV.wA4cr,,28.2843017578125,761.6234741210938,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/div/div,341.85784912109375,,,,,,,,,,,,,,,RgWChf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,14,TABLE,149.0,DIV.vF00ne.sh-osd__content,Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table,222.0,,,,,,,,,,,,,,,SuutWb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,15,TBODY,149.0,TABLE.SuutWb,Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,16,TR,33.0,TBODY,Item price$18.99,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[1],222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,17,TD,33.0,TR,Item price,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[1]/td[1],222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,17,TD,33.0,TR,$18.99,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[1]/td[2],222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$18.99,,,,,,,,,,,,,,,,,,,,
196,16,TR,33.0,TBODY,Shipping$6.95,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[2],255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,17,TD,33.0,TR,Shipping,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[2]/td[1],255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,17,TD,33.0,TR,$6.95,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[2]/td[2],255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$6.95,,,,,,,,,,,,,,,,,,,,
199,16,TR,33.0,TBODY,Est. taxEstimated Tax$0.00,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[3],288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,17,TD,33.0,TR,Est. taxEstimated Tax,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[3]/td[1],288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,18,SPAN,15.0,TD,Est. tax,43.359375,816.40625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[3]/td[1]/span[1],297.0,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,17,TD,33.0,TR,$0.00,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[3]/td[2],288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,
203,16,TR,17.0,TBODY,,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[4],321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,17,TD,17.0,TR,,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[4]/td,321.0,,,,,,,,,,,,,,,VxXD7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
205,16,TR,33.0,TBODY,Total price$25.94,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[5],338.0,,,,,,,,,,,,,,,zVt0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,17,TD,33.0,TR.zVt0cd,Total price,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[5]/td[1],338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,17,TD,33.0,TR.zVt0cd,$25.94,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[5]/td[2],338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.94,,,,,,,,,,,,,,,,,,,,
208,11,TD,74.0,TR.sh-osd__offer-row,Visit siteOpens in a new window,214.0,782.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5],317.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,12,DIV,32.0,TD.SH30Lb,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5]/div,338.0,,,,,,,,,,,,,,,UAVKwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,13,A,15.0,DIV.UAVKwf,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5]/div/a,346.0,,,,/url?q=http://www.pcfallon.com/p-21509-vitabath-orchid-intrigue-everyday-set.aspx&sa=U&ved=0ahUKEwjsu7OFkNT3AhWdgXIEHaXrAlEQ1ykILA&usg=AOvVaw3KjYFe-OjjYYgTj2rgkgwX,,noopener,,,,,,,,,shntl FkMp,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
211,14,DIV,32.0,A.shntl.FkMp,Visit site,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5]/div/a/div,338.0,,,,,,,,,,,,,,,Kl9jM UKKY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,14,SPAN,85.0,A.shntl.FkMp,Opens in a new window,0.0,972.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5]/div/a/span,338.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10,TR,57.0,TBODY#sh-osd__online-sellers-cont,"myBitti.comOpens in a new windowFree delivery by Tue, May 17$22.99$24.37Item price$22.99Shipping$0.00Est. taxEstimated Tax$1.38Total price$24.37Visit siteOpens in a new window",957.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[2],391.0,,,,,,,,,,,,,d5bMlb,,sh-osd__offer-row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,true,,,,
214,11,TD,57.0,TR.sh-osd__offer-row,myBitti.comOpens in a new window,248.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1],391.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,12,DIV,17.0,TD.SH30Lb,myBitti.comOpens in a new window,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[1],411.0,,,,,,,,,,,,,,,kPMwsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,13,A,17.0,DIV.kPMwsc,myBitti.comOpens in a new window,67.171875,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[1]/a,411.0,,,,/url?q=https://mybitti.com/products/orchidintrigue-everydayset%3Fvariant%3D15385090424935%26currency%3DUSD%26utm_medium%3Dproduct_sync%26utm_source%3Dgoogle%26utm_content%3Dsag_organic%26utm_campaign%3Dsag_organic&sa=U&ved=0ahUKEwjsu7OFkNT3AhWdgXIEHaXrAlEQ2ykILg&usg=AOvVaw2fDrpi0cd0cddD6XjCa7sQ,,noopener,,,,,,,,,b5ycib shntl,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
217,14,SPAN,85.0,A.b5ycib.shntl,Opens in a new window,0.0,130.171875,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[1]/a/span,411.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[2],433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[3],433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,11,TD,57.0,TR.sh-osd__offer-row,"Free delivery by Tue, May 17",257.0,287.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[2],391.0,,,,,,,,,,,,,,,SH30Lb yGibJf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,12,DIV,17.0,TD.SH30Lb.yGibJf,"Free delivery by Tue, May 17",209.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[2]/div,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11,TD,57.0,TR.sh-osd__offer-row,$22.99,130.0,544.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[3],391.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,$22.99,,,,,,,,,,,,,,,,,,,,
223,12,SPAN,16.0,TD.SH30Lb,$22.99,46.828125,568.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[3]/span,411.0,,,,,,,,,,,,,,,g9WBQb fObmGc,,,,,,,,,,,,,,,,$22.99,,,,,,,,,,,,,,,,,,,,
224,11,TD,57.0,TR.sh-osd__offer-row,$24.37Item price$22.99Shipping$0.00Est. taxEstimated Tax$1.38Total price$24.37,108.0,674.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4],391.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,12,DIV,17.0,TD.SH30Lb,$24.37Item price$22.99Shipping$0.00Est. taxEstimated Tax$1.38Total price$24.37,57.765625,698.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div,411.0,,,,,,,,,,,,focus:pmAS9c;mouseover:pmAS9c;blur:YJ8gJe;mouseout:dq0hvd,ljYWoe,,OXSgvc,,,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,13,DIV,17.0,DIV.OXSgvc,$24.37,57.765625,698.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[1],411.0,,,,,,,,,,,,,,,drzWO,,,,,,,,,,,,,,,,$24.37,,,,,,,,,,,,,,,,,,,,
227,14,DIV,12.0,DIV.drzWO,,12.0,743.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[1]/div,413.0,,,,,,,,,,,,,,background-image:url(/images/nav_logo321.webp);background-repeat:no-repeat;background-position:-107px -99px;height:12px;width:12px;display:inline-block,Ph9Jpb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,13,DIV,181.0,DIV.OXSgvc,Item price$22.99Shipping$0.00Est. taxEstimated Tax$1.38Total price$24.37,164.0,775.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2],271.0,,,,,,,,,,,,,,visibility:hidden,vF00ne sh-osd__content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,14,DIV,40.0,DIV.vF00ne.sh-osd__content,,20.0,755.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/div,401.0,,,,,,,,,,,,,,,wA4cr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,15,DIV,28.2843017578125,DIV.wA4cr,,28.2843017578125,761.6234741210938,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/div/div,406.85784912109375,,,,,,,,,,,,,,,RgWChf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,14,TABLE,149.0,DIV.vF00ne.sh-osd__content,Item price$22.99Shipping$0.00Est. taxEstimated Tax$1.38Total price$24.37,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table,287.0,,,,,,,,,,,,,,,SuutWb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,15,TBODY,149.0,TABLE.SuutWb,Item price$22.99Shipping$0.00Est. taxEstimated Tax$1.38Total price$24.37,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,16,TR,33.0,TBODY,Item price$22.99,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[1],287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,17,TD,33.0,TR,Item price,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[1]/td[1],287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,17,TD,33.0,TR,$22.99,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[1]/td[2],287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$22.99,,,,,,,,,,,,,,,,,,,,
236,16,TR,33.0,TBODY,Shipping$0.00,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[2],320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,17,TD,33.0,TR,Shipping,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[2]/td[1],320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,17,TD,33.0,TR,$0.00,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[2]/td[2],320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,
239,16,TR,33.0,TBODY,Est. taxEstimated Tax$1.38,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[3],353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,17,TD,33.0,TR,Est. taxEstimated Tax,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[3]/td[1],353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,18,SPAN,15.0,TD,Est. tax,43.359375,816.40625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[3]/td[1]/span[1],362.0,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,17,TD,33.0,TR,$1.38,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[3]/td[2],353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$1.38,,,,,,,,,,,,,,,,,,,,
243,16,TR,17.0,TBODY,,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[4],386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,17,TD,17.0,TR,,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[4]/td,386.0,,,,,,,,,,,,,,,VxXD7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
245,16,TR,33.0,TBODY,Total price$24.37,132.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[5],403.0,,,,,,,,,,,,,,,zVt0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,17,TD,33.0,TR.zVt0cd,Total price,76.0,791.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[5]/td[1],403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,17,TD,33.0,TR.zVt0cd,$24.37,56.0,867.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[5]/td[2],403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$24.37,,,,,,,,,,,,,,,,,,,,
248,11,TD,57.0,TR.sh-osd__offer-row,Visit siteOpens in a new window,214.0,782.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5],391.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12,DIV,32.0,TD.SH30Lb,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5]/div,404.0,,,,,,,,,,,,,,,UAVKwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,13,A,15.0,DIV.UAVKwf,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5]/div/a,412.0,,,,/url?q=https://mybitti.com/products/orchidintrigue-everydayset%3Fvariant%3D15385090424935%26currency%3DUSD%26utm_medium%3Dproduct_sync%26utm_source%3Dgoogle%26utm_content%3Dsag_organic%26utm_campaign%3Dsag_organic&sa=U&ved=0ahUKEwjsu7OFkNT3AhWdgXIEHaXrAlEQ1ykILw&usg=AOvVaw3RTz7vUbU2DWUS84HYgbyX,,noopener,,,,,,,,,shntl FkMp,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
251,14,DIV,32.0,A.shntl.FkMp,Visit site,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5]/div/a/div,404.0,,,,,,,,,,,,,,,Kl9jM UKKY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,14,SPAN,85.0,A.shntl.FkMp,Opens in a new window,0.0,972.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5]/div/a/span,404.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10,TR,69.0,TBODY#sh-osd__online-sellers-cont,Walmart - TWS E-COMMERCE LLCOpens in a new windowFree delivery$35.28$37.40Item price$35.28Shipping$0.00Est. taxEstimated Tax$2.12Total price$37.40Visit siteOpens in a new window,957.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[3],448.0,,,,,,,,,,,,,d5bMlb,,sh-osd__offer-row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,true,,,,
254,11,TD,69.0,TR.sh-osd__offer-row,Walmart - TWS E-COMMERCE LLCOpens in a new window,248.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1],448.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12,DIV,34.0,TD.SH30Lb,Walmart - TWS E-COMMERCE LLCOpens in a new window,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[1],466.0,,,,,,,,,,,,,,,kPMwsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,13,A,34.0,DIV.kPMwsc,Walmart - TWS E-COMMERCE LLCOpens in a new window,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[1]/a,466.0,,,,/url?q=https://www.walmart.com/ip/Vitabath-ORCHID-intrigue-Everyday-Set/874025626%3Fwmlspartner%3Dwlpa%26selectedSellerId%3D101097299&sa=U&ved=0ahUKEwjsu7OFkNT3AhWdgXIEHaXrAlEQ2ykIMQ&usg=AOvVaw1MJWIbzRgIPtYLbbMAbjK_,,noopener,,,,,,,,,b5ycib shntl,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
257,14,SPAN,85.0,A.b5ycib.shntl,Opens in a new window,0.0,86.859375,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[1]/a/span,483.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[2],505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[3],505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,11,TD,69.0,TR.sh-osd__offer-row,Free delivery,257.0,287.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[2],448.0,,,,,,,,,,,,,,,SH30Lb yGibJf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,12,DIV,17.0,TD.SH30Lb.yGibJf,Free delivery,209.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[2]/div,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
